transaction_id,date,season,asset_type,player_id,player_name,from_team_id,from_team_name,to_team_id,to_team_name,notes
2015-1242,2014-09-25,2014-15,player,2560,Malcolm Thomas,,Cleveland Cavaliers,,Boston Celtics,
2015-1242,2014-09-25,2014-15,pick,,,,Cleveland Cavaliers,,Boston Celtics,2016 2nd round pick (CLE own)
2015-1242,2014-09-25,2014-15,pick,,,,Cleveland Cavaliers,,Boston Celtics,2017 2nd round pick (CLE own)
2015-1242,2014-09-25,2014-15,trade_exception,,,,Cleveland Cavaliers,,Boston Celtics,trade exception
2015-1286,2014-09-17,2014-15,player,304,Jason Terry,,Sacramento Kings,,Houston Rockets,
2015-1286,2014-09-17,2014-15,pick,,,,Sacramento Kings,,Houston Rockets,conditional 2015 2nd round pick (SAC own)
2015-1286,2014-09-17,2014-15,pick,,,,Sacramento Kings,,Houston Rockets,conditional 2016 2nd round pick (NYK own)
2015-1286,2014-09-17,2014-15,player,1657,Alonzo Gee,,Houston Rockets,,Sacramento Kings,
2015-1286,2014-09-17,2014-15,player,2184,Scotty Hopson,,Houston Rockets,,Sacramento Kings,
2015-1286,2014-09-17,2014-15,trade_exception,,,,Houston Rockets,,Sacramento Kings,trade exception
2015-1340,2014-08-26,2014-15,pick,,,,Philadelphia Sixers,,Oklahoma City Thunder,conditional 2015 2nd round pick (PHL own)
2015-1340,2014-08-26,2014-15,player,1597,Hasheem Thabeet,,Oklahoma City Thunder,,Philadelphia Sixers,
2015-1340,2014-08-26,2014-15,cash,,,,Oklahoma City Thunder,,Philadelphia Sixers,cash
2015-1340,2014-08-26,2014-15,trade_exception,,,,Philadelphia Sixers,,Oklahoma City Thunder,trade exception
2015-1341,2014-08-26,2014-15,player,44,Jared Dudley,,Los Angeles Clippers,,Milwaukee Bucks,
2015-1341,2014-08-26,2014-15,pick,,,,Los Angeles Clippers,,Milwaukee Bucks,conditional 2017 1st round pick (LAC own)
2015-1341,2014-08-26,2014-15,player,446,Carlos Delfino,,Milwaukee Bucks,,Los Angeles Clippers,
2015-1341,2014-08-26,2014-15,player,2573,Miroslav Raduljica,,Milwaukee Bucks,,Los Angeles Clippers,
2015-1341,2014-08-26,2014-15,pick,,,,Milwaukee Bucks,,Los Angeles Clippers,conditional 2015 2nd round pick (LAC own)
2015-1341,2014-08-26,2014-15,pick,,,,Milwaukee Bucks,,Los Angeles Clippers,Least Favorable 2016 2nd round pick
2015-1346,2014-08-23,2014-15,player,760,Kevin Love,,Minnesota Timberwolves,,Cleveland Cavaliers,
2015-1346,2014-08-23,2014-15,player,786,Luc Mbah a Moute,,Minnesota Timberwolves,,Philadelphia Sixers,
2015-1346,2014-08-23,2014-15,player,2320,Alexey Shved,,Minnesota Timberwolves,,Philadelphia Sixers,
2015-1346,2014-08-23,2014-15,pick,,,,Cleveland Cavaliers,,Philadelphia Sixers,conditional 2015 1st round pick (MIA own)
2015-1346,2014-08-23,2014-15,player,24660,Anthony Bennett,,Cleveland Cavaliers,,Minnesota Timberwolves,
2015-1346,2014-08-23,2014-15,player,24682,Andrew Wiggins,,Cleveland Cavaliers,,Minnesota Timberwolves,
2015-1346,2014-08-23,2014-15,player,41,Thaddeus Young,,Philadelphia Sixers,,Minnesota Timberwolves,
2015-1346,2014-08-23,2014-15,trade_exception,,,,,,Minnesota Timberwolves,trade exception
2015-1371,2014-08-06,2014-15,player,4130,Quincy Acy,,Sacramento Kings,,New York Knicks,
2015-1371,2014-08-06,2014-15,player,461,Travis Outlaw,,Sacramento Kings,,New York Knicks,
2015-1371,2014-08-06,2014-15,player,1620,Wayne Ellington,,New York Knicks,,Sacramento Kings,
2015-1371,2014-08-06,2014-15,player,2373,Jeremy Tyler,,New York Knicks,,Sacramento Kings,
2015-1371,2014-08-06,2014-15,trade_exception,,,,Sacramento Kings,,New York Knicks,trade exception
2015-1371,2014-08-06,2014-15,trade_exception,,,,New York Knicks,,Sacramento Kings,trade exception
2015-1432,2014-07-22,2014-15,player,361,John Lucas,,Utah Jazz,,Cleveland Cavaliers,
2015-1432,2014-07-22,2014-15,player,2384,Erik Murphy,,Utah Jazz,,Cleveland Cavaliers,
2015-1432,2014-07-22,2014-15,player,2560,Malcolm Thomas,,Utah Jazz,,Cleveland Cavaliers,
2015-1432,2014-07-22,2014-15,player,23244,Carrick Felix,,Cleveland Cavaliers,,Utah Jazz,
2015-1432,2014-07-22,2014-15,pick,,,,Cleveland Cavaliers,,Utah Jazz,2015 2nd round pick (CLE own)
2015-1432,2014-07-22,2014-15,cash,,,,Cleveland Cavaliers,,Utah Jazz,cash
2015-1445,2014-07-19,2014-15,player,383,Kris Humphries,,Boston Celtics,,Washington Wizards,
2015-1445,2014-07-19,2014-15,pick,,,,Washington Wizards,,Boston Celtics,conditional 2015 2nd round pick (WAS own)
2015-1445,2014-07-19,2014-15,trade_exception,,,,Washington Wizards,,Boston Celtics,trade exception
2015-1483,2014-07-16,2014-15,draft_rights,1662,Emir Preldzic,,Washington Wizards,,Dallas Mavericks,
2015-1483,2014-07-16,2014-15,player,1611,DeJuan Blair,,Dallas Mavericks,,Washington Wizards,
2015-1505,2014-07-15,2014-15,draft_rights,422,Sofoklis Schortsanitis,,Atlanta Hawks,,Oklahoma City Thunder,
2015-1505,2014-07-15,2014-15,player,86,Thabo Sefolosha,,Oklahoma City Thunder,,Atlanta Hawks,
2015-1505,2014-07-15,2014-15,draft_rights,18,Georgios Printezis,,Oklahoma City Thunder,,Atlanta Hawks,
2015-1505,2014-07-15,2014-15,cash,,,,Oklahoma City Thunder,,Atlanta Hawks,cash
2015-1505,2014-07-15,2014-15,trade_exception,,,,Atlanta Hawks,,Oklahoma City Thunder,trade exception
2015-1506,2014-07-15,2014-15,player,430,Melvin Ely,,New Orleans Pelicans,,Washington Wizards,
2015-1506,2014-07-15,2014-15,player,398,Trevor Ariza,,Washington Wizards,,Houston Rockets,
2015-1506,2014-07-15,2014-15,player,1657,Alonzo Gee,,New Orleans Pelicans,,Houston Rockets,
2015-1506,2014-07-15,2014-15,player,2184,Scotty Hopson,,New Orleans Pelicans,,Houston Rockets,
2015-1506,2014-07-15,2014-15,pick,,,,New Orleans Pelicans,,Houston Rockets,conditional 2015 1st round pick (NOP own)
2015-1506,2014-07-15,2014-15,player,807,Omer Asik,,Houston Rockets,,New Orleans Pelicans,
2015-1506,2014-07-15,2014-15,player,1618,Omri Casspi,,Houston Rockets,,New Orleans Pelicans,
2015-1506,2014-07-15,2014-15,trade_exception,,,,,,Washington Wizards,trade exception
2015-1506,2014-07-15,2014-15,cash,,,,Houston Rockets,,,cash
2015-1506,2014-07-15,2014-15,cash,,,,,,New Orleans Pelicans,cash
2015-1535,2014-07-14,2014-15,draft_rights,17,Milovan Rakovic,,Orlando Magic,,Chicago Bulls,
2015-1535,2014-07-14,2014-15,player,768,Anthony Randolph,,Chicago Bulls,,Orlando Magic,
2015-1535,2014-07-14,2014-15,pick,,,,Chicago Bulls,,Orlando Magic,More Favorable 2015 2nd round pick
2015-1535,2014-07-14,2014-15,pick,,,,Chicago Bulls,,Orlando Magic,More Favorable 2016 2nd round pick
2015-1535,2014-07-14,2014-15,cash,,,,Chicago Bulls,,Orlando Magic,cash
2015-1535,2014-07-14,2014-15,trade_exception,,,,Orlando Magic,,Chicago Bulls,trade exception
2015-1536,2014-07-14,2014-15,player,8805,Greg Smith,,Chicago Bulls,,Dallas Mavericks,
2015-1536,2014-07-14,2014-15,draft_rights,821,Tadija Dragicevic,,Dallas Mavericks,,Chicago Bulls,
2015-1536,2014-07-14,2014-15,trade_exception,,,,Dallas Mavericks,,Chicago Bulls,trade exception
2015-1540,2014-07-13,2014-15,player,2184,Scotty Hopson,,Charlotte Hornets,,New Orleans Pelicans,
2015-1540,2014-07-13,2014-15,cash,,,,New Orleans Pelicans,,Charlotte Hornets,cash
2015-1541,2014-07-13,2014-15,draft_rights,404,Sergei Lishouk,,Los Angeles Lakers,,Houston Rockets,
2015-1541,2014-07-13,2014-15,player,10168,Jeremy Lin,,Houston Rockets,,Los Angeles Lakers,
2015-1541,2014-07-13,2014-15,pick,,,,Houston Rockets,,Los Angeles Lakers,conditional 2015 2nd round pick (LAC own)
2015-1541,2014-07-13,2014-15,pick,,,,Houston Rockets,,Los Angeles Lakers,conditional 2015 1st round pick (HOU own)
2015-1541,2014-07-13,2014-15,trade_exception,,,,Los Angeles Lakers,,Houston Rockets,trade exception
2015-1561,2014-07-12,2014-15,player,216,Brendan Haywood,,Charlotte Hornets,,Cleveland Cavaliers,
2015-1561,2014-07-12,2014-15,draft_rights,9346,Dwight Powell,,Charlotte Hornets,,Cleveland Cavaliers,
2015-1561,2014-07-12,2014-15,player,2184,Scotty Hopson,,Cleveland Cavaliers,,Charlotte Hornets,
2015-1561,2014-07-12,2014-15,cash,,,,Cleveland Cavaliers,,Charlotte Hornets,cash
2015-1564,2014-07-12,2014-15,player,4711,Isaiah Thomas,,Sacramento Kings,,Phoenix Suns,
2015-1564,2014-07-12,2014-15,draft_rights,2199,Alex Oriakhi,,Phoenix Suns,,Sacramento Kings,
2015-1564,2014-07-12,2014-15,trade_exception,,,,Phoenix Suns,,Sacramento Kings,trade exception
2015-1580,2014-07-11,2014-15,player,1657,Alonzo Gee,,Cleveland Cavaliers,,New Orleans Pelicans,
2015-1580,2014-07-11,2014-15,pick,,,,New Orleans Pelicans,,Cleveland Cavaliers,conditional 2016 2nd round pick (LAC own)
2015-1580,2014-07-11,2014-15,trade_exception,,,,New Orleans Pelicans,,Cleveland Cavaliers,trade exception
2015-1595,2014-07-10,2014-15,player,366,Jarrett Jack,,Cleveland Cavaliers,,Brooklyn Nets,
2015-1595,2014-07-10,2014-15,player,24786,Sergey Karasev,,Cleveland Cavaliers,,Brooklyn Nets,
2015-1595,2014-07-10,2014-15,player,1634,Marcus Thornton,,Brooklyn Nets,,Boston Celtics,
2015-1595,2014-07-10,2014-15,player,2175,Tyler Zeller,,Cleveland Cavaliers,,Boston Celtics,
2015-1595,2014-07-10,2014-15,pick,,,,Cleveland Cavaliers,,Boston Celtics,conditional 2016 1st round pick (CLE own)
2015-1595,2014-07-10,2014-15,draft_rights,121,Edin Bavcic,,Brooklyn Nets,,Cleveland Cavaliers,
2015-1595,2014-07-10,2014-15,draft_rights,26136,Ilkan Karaman,,Brooklyn Nets,,Cleveland Cavaliers,
2015-1595,2014-07-10,2014-15,pick,,,,Boston Celtics,,Cleveland Cavaliers,conditional 2015 2nd round pick (BOS own)
2015-1595,2014-07-10,2014-15,trade_exception,,,,,,Brooklyn Nets,trade exception
2015-1595,2014-07-10,2014-15,trade_exception,,,,Boston Celtics,,,trade exception
2015-1595,2014-07-10,2014-15,trade_exception,,,,,,Cleveland Cavaliers,trade exception
2015-1597,2014-07-10,2014-15,player,97,Steve Novak,,Toronto Raptors,,Utah Jazz,
2015-1597,2014-07-10,2014-15,pick,,,,Toronto Raptors,,Utah Jazz,2017 2nd round pick (NYK own)
2015-1597,2014-07-10,2014-15,player,4175,Diante Garrett,,Utah Jazz,,Toronto Raptors,
2015-1597,2014-07-10,2014-15,trade_exception,,,,Utah Jazz,,Toronto Raptors,trade exception
2016-0007,2016-06-29,2015-16,player,1644,Jodie Meeks,,Detroit Pistons,,Orlando Magic,
2016-0007,2016-06-29,2015-16,pick,,,,Orlando Magic,,Detroit Pistons,Least Favorable 2019 2nd round pick
2016-0007,2016-06-29,2015-16,trade_exception,,,,Orlando Magic,,Detroit Pistons,trade exception
2016-0033,2016-06-24,2015-16,draft_rights,57281,Kay Felder,,Atlanta Hawks,,Cleveland Cavaliers,
2016-0033,2016-06-24,2015-16,cash,,,,Cleveland Cavaliers,,Atlanta Hawks,cash
2016-0034,2016-06-24,2015-16,draft_rights,41248,Jake Layman,,Orlando Magic,,Portland Trail Blazers,
2016-0034,2016-06-24,2015-16,pick,,,,Portland Trail Blazers,,Orlando Magic,2019 2nd round pick (POR own)
2016-0034,2016-06-24,2015-16,cash,,,,Portland Trail Blazers,,Orlando Magic,cash
2016-0035,2016-06-24,2015-16,draft_rights,42072,Daniel Hamilton,,Denver Nuggets,,Oklahoma City Thunder,
2016-0035,2016-06-24,2015-16,cash,,,,Oklahoma City Thunder,,Denver Nuggets,cash
2016-0036,2016-06-24,2015-16,draft_rights,42078,Isaiah Whitehead,,Utah Jazz,,Brooklyn Nets,
2016-0036,2016-06-24,2015-16,draft_rights,24262,Marcus Paige,,Brooklyn Nets,,Utah Jazz,
2016-0036,2016-06-24,2015-16,cash,,,,Brooklyn Nets,,Utah Jazz,cash
2016-0037,2016-06-24,2015-16,pick,,,,Memphis Grizzlies,,Boston Celtics,conditional 2019 1st round pick (LAC own)
2016-0037,2016-06-24,2015-16,draft_rights,73162,Deyonta Davis,,Boston Celtics,,Memphis Grizzlies,
2016-0037,2016-06-24,2015-16,draft_rights,30700,Rade Zagorac,,Boston Celtics,,Memphis Grizzlies,
2016-0040,2016-06-24,2015-16,draft_rights,72600,Marquese Chriss,,Sacramento Kings,,Phoenix Suns,
2016-0040,2016-06-24,2015-16,draft_rights,24809,Bogdan Bogdanovic,,Phoenix Suns,,Sacramento Kings,
2016-0040,2016-06-24,2015-16,draft_rights,42074,Skal Labissiere,,Phoenix Suns,,Sacramento Kings,
2016-0040,2016-06-24,2015-16,draft_rights,32198,George Papagiannis,,Phoenix Suns,,Sacramento Kings,
2016-0040,2016-06-24,2015-16,pick,,,,Phoenix Suns,,Sacramento Kings,2020 2nd round pick (DET own)
2016-0041,2016-06-24,2015-16,player,779,Serge Ibaka,,Oklahoma City Thunder,,Orlando Magic,
2016-0041,2016-06-24,2015-16,player,128,Ersan Ilyasova,,Orlando Magic,,Oklahoma City Thunder,
2016-0041,2016-06-24,2015-16,player,22337,Victor Oladipo,,Orlando Magic,,Oklahoma City Thunder,
2016-0041,2016-06-24,2015-16,draft_rights,33381,Domantas Sabonis,,Orlando Magic,,Oklahoma City Thunder,
2016-0042,2016-06-24,2015-16,draft_rights,80940,Patrick McCaw,,Milwaukee Bucks,,Golden State Warriors,
2016-0042,2016-06-24,2015-16,cash,,,,Golden State Warriors,,Milwaukee Bucks,cash
2016-0043,2016-06-24,2015-16,draft_rights,49975,Cheick Diallo,,Los Angeles Clippers,,New Orleans Pelicans,
2016-0043,2016-06-24,2015-16,draft_rights,29325,David Michineau,,New Orleans Pelicans,,Los Angeles Clippers,
2016-0043,2016-06-24,2015-16,draft_rights,41493,Diamond Stone,,New Orleans Pelicans,,Los Angeles Clippers,
2016-0045,2016-06-22,2015-16,player,6968,Justin Holiday,,Chicago Bulls,,New York Knicks,
2016-0045,2016-06-22,2015-16,player,756,Derrick Rose,,Chicago Bulls,,New York Knicks,
2016-0045,2016-06-22,2015-16,pick,,,,Chicago Bulls,,New York Knicks,2017 2nd round pick (CHI own)
2016-0045,2016-06-22,2015-16,player,794,Jose Calderon,,New York Knicks,,Chicago Bulls,
2016-0045,2016-06-22,2015-16,player,9389,Jerian Grant,,New York Knicks,,Chicago Bulls,
2016-0045,2016-06-22,2015-16,player,769,Robin Lopez,,New York Knicks,,Chicago Bulls,
2016-0045,2016-06-22,2015-16,trade_exception,,,,Chicago Bulls,,New York Knicks,trade exception
2016-0045,2016-06-22,2015-16,trade_exception,,,,New York Knicks,,Chicago Bulls,trade exception
2016-0050,2016-06-17,2015-16,player,30385,Spencer Dinwiddie,,Detroit Pistons,,Chicago Bulls,
2016-0050,2016-06-17,2015-16,player,22372,Cameron Bairstow,,Chicago Bulls,,Detroit Pistons,
2016-0406,2016-02-19,2015-16,draft_rights,24596,Chu Maduabum,,Philadelphia Sixers,,Houston Rockets,
2016-0406,2016-02-19,2015-16,pick,,,,Detroit Pistons,,Houston Rockets,conditional 2016 1st round pick (DET own)
2016-0406,2016-02-19,2015-16,player,2314,Donatas Motiejunas,,Houston Rockets,,Detroit Pistons,
2016-0406,2016-02-19,2015-16,player,1634,Marcus Thornton,,Houston Rockets,,Detroit Pistons,
2016-0406,2016-02-19,2015-16,player,789,Joel Anthony,,Detroit Pistons,,Philadelphia Sixers,
2016-0406,2016-02-19,2015-16,pick,,,,Houston Rockets,,Philadelphia Sixers,2017 2nd round pick (DEN own)
2016-0409,2016-02-19,2015-16,player,37,Jeff Green,,Memphis Grizzlies,,Los Angeles Clippers,
2016-0409,2016-02-19,2015-16,player,2196,Lance Stephenson,,Los Angeles Clippers,,Memphis Grizzlies,
2016-0409,2016-02-19,2015-16,pick,,,,Los Angeles Clippers,,Memphis Grizzlies,conditional 2019 1st round pick (LAC own)
2016-0409,2016-02-19,2015-16,trade_exception,,,,Los Angeles Clippers,,Memphis Grizzlies,trade exception
2016-0410,2016-02-19,2015-16,player,79,Randy Foye,,Denver Nuggets,,Oklahoma City Thunder,
2016-0410,2016-02-19,2015-16,player,764,D.J. Augustin,,Oklahoma City Thunder,,Denver Nuggets,
2016-0410,2016-02-19,2015-16,player,97,Steve Novak,,Oklahoma City Thunder,,Denver Nuggets,
2016-0410,2016-02-19,2015-16,pick,,,,Oklahoma City Thunder,,Denver Nuggets,2016 2nd round pick (OKC own)
2016-0410,2016-02-19,2015-16,pick,,,,Oklahoma City Thunder,,Denver Nuggets,conditional 2016 2nd round pick (CHA own)
2016-0410,2016-02-19,2015-16,cash,,,,Oklahoma City Thunder,,Denver Nuggets,cash
2016-0410,2016-02-19,2015-16,trade_exception,,,,Denver Nuggets,,Oklahoma City Thunder,trade exception
2016-0410,2016-02-19,2015-16,trade_exception,,,,Oklahoma City Thunder,,Denver Nuggets,trade exception
2016-0411,2016-02-19,2015-16,player,4191,Markieff Morris,,Phoenix Suns,,Washington Wizards,
2016-0411,2016-02-19,2015-16,player,1611,DeJuan Blair,,Washington Wizards,,Phoenix Suns,
2016-0411,2016-02-19,2015-16,player,383,Kris Humphries,,Washington Wizards,,Phoenix Suns,
2016-0411,2016-02-19,2015-16,pick,,,,Washington Wizards,,Phoenix Suns,conditional 2016 1st round pick (WAS own)
2016-0411,2016-02-19,2015-16,trade_exception,,,,Washington Wizards,,Phoenix Suns,trade exception
2016-0413,2016-02-19,2015-16,player,1806,Brian Roberts,,Miami Heat,,Portland Trail Blazers,
2016-0413,2016-02-19,2015-16,pick,,,,Miami Heat,,Portland Trail Blazers,2021 2nd round pick (MIA own)
2016-0413,2016-02-19,2015-16,cash,,,,Portland Trail Blazers,,Miami Heat,cash
2016-0413,2016-02-19,2015-16,trade_exception,,,,Portland Trail Blazers,,Miami Heat,trade exception
2016-0415,2016-02-19,2015-16,player,84,Channing Frye,,Orlando Magic,,Cleveland Cavaliers,
2016-0415,2016-02-19,2015-16,player,6804,Jared Cunningham,,Cleveland Cavaliers,,Orlando Magic,
2016-0415,2016-02-19,2015-16,pick,,,,Cleveland Cavaliers,,Orlando Magic,2020 2nd round pick (CLE own)
2016-0415,2016-02-19,2015-16,trade_exception,,,,Orlando Magic,,Cleveland Cavaliers,trade exception
2016-0415,2016-02-19,2015-16,trade_exception,,,,Cleveland Cavaliers,,Orlando Magic,trade exception
2016-0416,2016-02-19,2015-16,player,9419,Shelvin Mack,,Atlanta Hawks,,Utah Jazz,
2016-0416,2016-02-19,2015-16,player,212,Kirk Hinrich,,Chicago Bulls,,Atlanta Hawks,
2016-0416,2016-02-19,2015-16,player,6968,Justin Holiday,,Atlanta Hawks,,Chicago Bulls,
2016-0416,2016-02-19,2015-16,pick,,,,Utah Jazz,,Chicago Bulls,2018 2nd round pick (DEN own)
2016-0416,2016-02-19,2015-16,trade_exception,,,,,,Atlanta Hawks,trade exception
2016-0416,2016-02-19,2015-16,trade_exception,,,,,,Chicago Bulls,trade exception
2016-0417,2016-02-19,2015-16,pick,,,,Portland Trail Blazers,,Cleveland Cavaliers,2020 2nd round pick (CLE own)
2016-0417,2016-02-19,2015-16,player,251,Anderson Varejao,,Cleveland Cavaliers,,Portland Trail Blazers,
2016-0417,2016-02-19,2015-16,pick,,,,Cleveland Cavaliers,,Portland Trail Blazers,conditional 2018 1st round pick (CLE own)
2016-0417,2016-02-19,2015-16,trade_exception,,,,Portland Trail Blazers,,Cleveland Cavaliers,trade exception
2016-0419,2016-02-19,2015-16,pick,,,,New Orleans Pelicans,,Miami Heat,conditional 2018 2nd round pick (NOP own)
2016-0419,2016-02-19,2015-16,player,24264,Jarnell Stokes,,Miami Heat,,New Orleans Pelicans,
2016-0419,2016-02-19,2015-16,cash,,,,Miami Heat,,New Orleans Pelicans,cash
2016-0419,2016-02-19,2015-16,trade_exception,,,,New Orleans Pelicans,,Miami Heat,trade exception
2016-0423,2016-02-16,2015-16,player,1806,Brian Roberts,,Charlotte Hornets,,Miami Heat,
2016-0423,2016-02-16,2015-16,player,777,Courtney Lee,,Memphis Grizzlies,,Charlotte Hornets,
2016-0423,2016-02-16,2015-16,player,866,Chris Andersen,,Miami Heat,,Memphis Grizzlies,
2016-0423,2016-02-16,2015-16,player,24153,P.J. Hairston,,Charlotte Hornets,,Memphis Grizzlies,
2016-0423,2016-02-16,2015-16,pick,,,,Miami Heat,,Memphis Grizzlies,conditional 2019 2nd round pick (BOS own)
2016-0423,2016-02-16,2015-16,pick,,,,Charlotte Hornets,,Memphis Grizzlies,2018 2nd round pick (CHA own)
2016-0423,2016-02-16,2015-16,pick,,,,Miami Heat,,Memphis Grizzlies,conditional 2017 2nd round pick (MIA own)
2016-0423,2016-02-16,2015-16,pick,,,,Charlotte Hornets,,Memphis Grizzlies,2019 2nd round pick (BRK own)
2016-0423,2016-02-16,2015-16,trade_exception,,,,,,Miami Heat,trade exception
2016-0423,2016-02-16,2015-16,cash,,,,,,Charlotte Hornets,cash
2016-0423,2016-02-16,2015-16,cash,,,,Memphis Grizzlies,,,cash
2016-0424,2016-02-16,2015-16,player,7119,Tobias Harris,,Orlando Magic,,Detroit Pistons,
2016-0424,2016-02-16,2015-16,player,128,Ersan Ilyasova,,Detroit Pistons,,Orlando Magic,
2016-0424,2016-02-16,2015-16,player,1609,Brandon Jennings,,Detroit Pistons,,Orlando Magic,
2016-0545,2016-01-22,2015-16,draft_rights,822,Maarty Leunen,,Houston Rockets,,Los Angeles Clippers,
2016-0545,2016-01-22,2015-16,player,312,Josh Smith,,Los Angeles Clippers,,Houston Rockets,
2016-0545,2016-01-22,2015-16,draft_rights,404,Sergei Lishouk,,Los Angeles Clippers,,Houston Rockets,
2016-0545,2016-01-22,2015-16,cash,,,,Los Angeles Clippers,,Houston Rockets,cash
2016-0545,2016-01-22,2015-16,trade_exception,,,,Houston Rockets,,Los Angeles Clippers,trade exception
2016-0587,2016-01-12,2015-16,pick,,,,Orlando Magic,,Cleveland Cavaliers,conditional 2020 2nd round pick (POR own)
2016-0587,2016-01-12,2015-16,player,23549,Joe Harris,,Cleveland Cavaliers,,Orlando Magic,
2016-0587,2016-01-12,2015-16,pick,,,,Cleveland Cavaliers,,Orlando Magic,conditional 2017 2nd round pick (SAC own)
2016-0587,2016-01-12,2015-16,cash,,,,Cleveland Cavaliers,,Orlando Magic,cash
2016-0587,2016-01-12,2015-16,trade_exception,,,,Orlando Magic,,Cleveland Cavaliers,trade exception
